x,y,marks.cause,marks.burnt.area,marks.date
0.327373075,0.574375,lightning,0.01,22/06/2005
0.125574275,0.724375,lightning,0.01,22/06/2005
-0.658524955,0.1236351,accident,0.58,22/06/2005
-0.217630085,-0.12562505,lightning,45,22/06/2005
0.39669492,-0.5143799,lightning,0.1,23/06/2005
0.46434501,-0.61660495,lightning,0.25,23/06/2005
0.337519925,-0.55807995,lightning,0.1,23/06/2005
0.37405008,-0.64815505,lightning,0.01,23/06/2005
0.435284985,-0.75779505,lightning,0.01,23/06/2005
0.302869995,-0.6496901,lightning,0.01,23/06/2005
0.418369965,-0.6714401,lightning,0.01,23/06/2005
0.47637369,-0.67562505,lightning,0.01,23/06/2005
0.473434925,-0.70677,lightning,0.01,23/06/2005
-0.74793004,-0.13493,lightning,51.6,23/06/2005
0.74399492,0.0433701,lightning,0.1,23/06/2005
0.32757295,0.574375,lightning,0.15,23/06/2005
0.445805005,-0.7536201,lightning,0.01,24/06/2005
0.444544995,-0.76761495,lightning,0.01,24/06/2005
0.4736348,-0.70677,lightning,0.24,24/06/2005
0.45225997,-0.63760005,lightning,0.03,24/06/2005
-0.3156314,-0.275625,accident,0.18,24/06/2005
0.406425035,0.25331,lightning,0.02,24/06/2005
0.562865,0.01512495,lightning,0.1,24/06/2005
0.635735025,0.03419005,lightning,0.31,24/06/2005
0.31800993,0.2432601,lightning,1.5,24/06/2005
0.78205492,0.0957899,lightning,0.01,24/06/2005
0.55993503,0.03667505,lightning,0.01,24/06/2005
0.231170835,0.7743749,accident,0.04,24/06/2005
0.086129945,0.50391505,accident,0.01,24/06/2005
0.325374325,0.12437505,lightning,0.03,25/06/2005
0.360819955,0.45038495,lightning,0.03,25/06/2005
0.146249945,0.3977199,accident,5.5,25/06/2005
0.129889975,0.48169995,accident,0.6,25/06/2005
0.085955055,0.50392505,accident,9.01,25/06/2005
-0.511833895,0.274375,accident,7.5,25/06/2005
-0.51163402,0.274375,accident,2,25/06/2005
-0.02302659,-0.02562495,intentional,2,25/06/2005
-0.423426385,-0.575625,accident,0.06,26/06/2005
-0.423426385,-0.67562505,accident,3.5,26/06/2005
0.177972705,0.52437505,intentional,0.01,26/06/2005
-0.423955055,-0.043155,intentional,0.02,26/06/2005
-0.572427,-0.12562505,accident,0.5,27/06/2005
-0.27442577,-0.425625,lightning,4.5,27/06/2005
0.28514508,0.7328651,lightning,0.01,27/06/2005
-0.87492542,0.17437495,accident,1,27/06/2005
-0.819290015,0.07001005,accident,2,27/06/2005
-0.04902493,0.214935,lightning,42.2,27/06/2005
0.48926003,-0.62815495,lightning,0.01,28/06/2005
0.394784915,-0.50311495,lightning,0.01,28/06/2005
-0.315431525,-0.275625,accident,0.4,28/06/2005
0.605065005,0.26959,accident,0.01,28/06/2005
-0.77002842,0.12437505,accident,4.02,28/06/2005
-0.365031905,0.12437505,intentional,0.5,28/06/2005
0.33537487,-0.59726505,intentional,0.12,29/06/2005
-0.37002858,-0.3756251,accident,3.57,29/06/2005
-0.467430065,-0.52562505,accident,0.02,29/06/2005
0.602604945,0.10646005,lightning,0.1,29/06/2005
0.474574815,0.17437495,accident,0.45,29/06/2005
0.567109945,-0.0333749,accident,1.4,29/06/2005
0.38401505,0.571515,lightning,0.1,29/06/2005
-0.00383879,0.52437505,accident,1,29/06/2005
-0.36483203,0.12437505,other,0.3,29/06/2005
-0.769828545,0.12437505,intentional,24,29/06/2005
-0.37282683,0.274375,intentional,3,29/06/2005
0.135540045,-0.0083,accident,3,30/06/2005
-0.065614955,0.66262,accident,41.5,30/06/2005
0.33026966,-0.59201995,accident,1.5,01/07/2005
0.02857234,0.3743751,intentional,0.15,01/07/2005
0.76681505,-0.1786251,accident,5.8,03/07/2005
-0.423826135,-0.3756251,intentional,0.1,03/07/2005
-0.40323921,-0.52562505,accident,3,03/07/2005
0.508135025,0.18463995,accident,0.1,03/07/2005
0.197709965,0.578535,accident,0.1,03/07/2005
-0.874825485,0.12437505,intentional,0.4,03/07/2005
-0.52322657,0.2243751,accident,0.5,03/07/2005
-0.72522524,-0.52562505,intentional,1.5,04/07/2005
0.145165025,-0.093355,intentional,2.5,04/07/2005
0.726173865,-0.275625,other,0.25,05/07/2005
-0.09467998,0.7577449,accident,4.4,05/07/2005
-0.70643699,0.17437495,accident,0.8,05/07/2005
-0.66563151,0.2243751,accident,0.01,05/07/2005
-0.706237115,0.17437495,accident,1.5,05/07/2005
-0.316630775,0.274375,accident,0.2,05/07/2005
-0.513033145,0.274375,accident,12,05/07/2005
-0.3228267,-0.3756251,accident,5,06/07/2005
0.204374995,0.7794999,accident,0.08,06/07/2005
0.376670045,0.46220995,lightning,0.01,07/07/2005
-0.003638915,0.52437505,accident,0.05,07/07/2005
0.335485,-0.85085505,lightning,0.03,08/07/2005
-0.32898005,-0.651725,intentional,16,08/07/2005
-0.16942883,-0.62562495,lightning,0.01,08/07/2005
0.145695095,0.08928495,intentional,1,08/07/2005
0.074599955,0.07481,intentional,20.2,08/07/2005
-0.574026,0.12437505,intentional,0.02,08/07/2005
0.630394965,-0.001895,lightning,0.01,09/07/2005
0.568629995,-0.29316505,lightning,0.01,09/07/2005
0.525774195,0.17437495,lightning,0.01,09/07/2005
0.2720051,0.5656149,lightning,0.01,09/07/2005
-0.1218274,-0.17562495,intentional,1,10/07/2005
-0.574026,0.17437495,intentional,0.02,10/07/2005
0.338499915,0.4728099,accident,0.1,11/07/2005
-0.122027275,-0.17562495,intentional,0.5,13/07/2005
0.65527001,0.058215,accident,0.43,13/07/2005
0.327772825,0.52437505,other,0.02,13/07/2005
-0.07382622,0.62437495,intentional,0.98,13/07/2005
-0.015631415,-0.12562505,intentional,0.6,14/07/2005
-0.57122775,-0.02562495,accident,0.02,14/07/2005
-0.70563749,0.17437495,accident,5,14/07/2005
0.179571705,-0.12562505,intentional,7,15/07/2005
-0.705437615,0.17437495,other,5,15/07/2005
0.330970825,-0.725625,accident,0.96,16/07/2005
-0.419730095,-0.53940505,intentional,1392,16/07/2005
0.086305035,0.25865505,accident,2.5,16/07/2005
0.3471549,0.71102495,accident,12887.37,16/07/2005
-0.117630025,0.67437485,accident,3,16/07/2005
-0.475534995,0.187115,intentional,100,16/07/2005
-0.070428345,0.12437505,intentional,6.1,16/07/2005
-0.07022847,0.12437505,intentional,58.77,16/07/2005
0.526173945,-0.3756251,accident,0.06,17/07/2005
-0.16623103,0.17437495,intentional,2,17/07/2005
-0.47496995,0.33446005,accident,105,17/07/2005
0.63839996,-0.08131495,accident,0.02,18/07/2005
0.010939965,0.7100999,accident,0.04,18/07/2005
-0.31842505,-0.54960505,accident,2,19/07/2005
0.04780991,0.727535,accident,47,19/07/2005
-0.42362626,-0.3756251,accident,0.01,20/07/2005
-0.624304955,-0.0894051,accident,2.4,21/07/2005
0.236179905,0.21804505,accident,197,21/07/2005
-0.720228365,0.0743751,accident,40,21/07/2005
-0.40203996,-0.52562505,intentional,0.02,22/07/2005
-0.170827955,0.0743751,accident,2,22/07/2005
-0.717829865,0.274375,accident,0.02,22/07/2005
0.541435,-0.67004995,intentional,0.16,23/07/2005
-0.322626825,-0.3756251,accident,1.5,23/07/2005
0.206979965,0.3813749,intentional,0.09,23/07/2005
0.37797283,0.2243751,accident,0.01,23/07/2005
0.021914905,0.21615505,accident,0.02,23/07/2005
0.09979,0.57119,other,0.5,23/07/2005
-0.490230005,-0.09201005,intentional,21.3,23/07/2005
0.17617383,-0.02562495,other,0.06,24/07/2005
0.474974565,-0.12562505,accident,0.05,24/07/2005
-0.511434145,0.274375,intentional,0.15,24/07/2005
-0.571427625,-0.02562495,accident,0.02,24/07/2005
-0.55923525,0.2243751,accident,2,24/07/2005
0.025574215,0.874375,lightning,0.01,25/07/2005
0.16643492,0.46286515,intentional,0.02,25/07/2005
0.5930799,-0.64044505,intentional,0.33,26/07/2005
-0.62242993,-0.2918401,intentional,0.05,26/07/2005
0.035745055,0.60166995,accident,0.06,26/07/2005
-0.559435125,0.2243751,accident,3,26/07/2005
-0.357354905,-0.2511799,intentional,45,27/07/2005
0.02523003,0.5048449,intentional,2,27/07/2005
0.40965002,-0.41721505,accident,0.05,28/07/2005
0.780910035,0.05431005,lightning,0.01,28/07/2005
0.787464935,0.15104995,lightning,0.01,28/07/2005
-0.07342647,0.724375,accident,0.01,28/07/2005
-0.07382622,0.02437495,intentional,1.4,28/07/2005
0.79171008,0.0699301,lightning,0.01,29/07/2005
-0.120845015,0.6512649,accident,4,29/07/2005
-0.315031775,-0.02562495,intentional,2.75,30/07/2005
-0.07302672,-0.02562495,intentional,0.98,30/07/2005
-0.925125225,0.12437505,accident,0.15,30/07/2005
-0.37282683,0.02437495,intentional,3.3,30/07/2005
0.464704985,-0.25045495,accident,1.2,31/07/2005
-0.11822965,-0.47562495,accident,1,31/07/2005
0.1277729,0.67437485,accident,0.03,31/07/2005
0.051185,0.592315,intentional,0.01,31/07/2005
-0.472227065,0.32437495,accident,1.2,31/07/2005
-0.073626345,0.02437495,accident,2,31/07/2005
-0.46802969,-0.52562505,intentional,0.5,03/08/2005
0.641780045,0.13120495,accident,13.8,03/08/2005
0.707095,0.05748005,accident,0.7,03/08/2005
-0.005237915,0.52437505,accident,1.5,03/08/2005
-0.107636275,0.17437495,accident,3,03/08/2005
0.026773465,0.02437495,intentional,0.5,03/08/2005
-0.26683052,0.17437495,intentional,0.5,03/08/2005
-0.560234625,0.2243751,accident,0.05,04/08/2005
0.65388008,-0.2739251,accident,0.04,05/08/2005
0.079571845,0.3743751,accident,1,05/08/2005
0.11605503,0.672895,other,0.6,05/08/2005
-0.472626815,0.32437495,intentional,0.6,05/08/2005
-0.22342646,0.2243751,accident,3.5,05/08/2005
-0.3164309,0.274375,accident,8,05/08/2005
-0.51283327,0.274375,accident,1.5,05/08/2005
-0.559834875,0.2243751,intentional,8,05/08/2005
-0.512633395,0.274375,intentional,7,05/08/2005
0.09318993,0.21202,accident,0.12,06/08/2005
0.415119995,0.22775495,intentional,1,06/08/2005
-0.121627525,0.574375,accident,5,06/08/2005
0.17777283,0.52437505,accident,0.03,06/08/2005
-0.665431635,0.2243751,accident,3,06/08/2005
0.777584915,-0.33551495,lightning,0.01,07/08/2005
0.54283992,-0.29911495,lightning,1,07/08/2005
-0.40243971,-0.52562505,intentional,0.1,07/08/2005
0.387265015,0.13602495,lightning,0.42,07/08/2005
0.70392998,-0.03286505,lightning,0.05,07/08/2005
0.72372,0.22972495,lightning,0.01,07/08/2005
0.377772955,0.2243751,lightning,0.01,07/08/2005
-0.02302659,0.874375,accident,0.04,07/08/2005
-0.718229615,0.2243751,accident,3,07/08/2005
0.176373705,-0.3756251,accident,0.01,08/08/2005
0.56544998,-0.06647,accident,1.02,08/08/2005
-0.00343904,0.52437505,accident,0.05,08/08/2005
-0.003239165,0.52437505,accident,0.06,08/08/2005
0.12977165,0.62437495,other,12.3,08/08/2005
-0.372626955,0.274375,accident,2,08/08/2005
-0.59825005,-0.1024699,intentional,0.01,09/08/2005
-0.401440335,-0.52562505,accident,1,09/08/2005
-0.772227045,-0.02562495,intentional,0.01,09/08/2005
-0.62362618,-0.2256251,intentional,1,10/08/2005
0.13217015,0.3743751,intentional,1,10/08/2005
0.277772895,-0.67562505,accident,0.01,12/08/2005
-0.314632025,-0.02562495,accident,0.01,13/08/2005
-0.473026565,0.17437495,accident,2.5,13/08/2005
-0.106437025,0.17437495,intentional,0.05,14/08/2005
-0.773026545,-0.3756251,accident,0.05,15/08/2005
0.10447967,0.17848,intentional,46,15/08/2005
-0.70523774,0.17437495,accident,1,15/08/2005
0.33486499,-0.75472,accident,0.01,16/08/2005
-0.40164021,-0.52562505,accident,0.1,16/08/2005
0.112160065,0.270565,lightning,0.02,16/08/2005
0.025174465,0.32437495,lightning,10,16/08/2005
-0.495525095,-0.074475,intentional,338,16/08/2005
-0.073626345,-0.3756251,accident,12,17/08/2005
0.468544985,0.39791495,lightning,0.01,17/08/2005
0.41618493,0.46205005,lightning,1,17/08/2005
0.474255015,0.3746851,lightning,0.01,17/08/2005
0.471665035,0.4369949,lightning,0.13,17/08/2005
0.41808994,0.59124005,lightning,0.01,17/08/2005
0.61041486,0.54996505,lightning,0.8,17/08/2005
0.124375025,0.424375,lightning,0.15,17/08/2005
-0.123226525,0.82437505,lightning,0.01,17/08/2005
-0.00303929,0.52437505,other,0.25,17/08/2005
0.54549506,0.57813505,lightning,0.01,17/08/2005
0.10069004,0.42348495,lightning,742.36,17/08/2005
-0.12302665,0.82437505,lightning,0.01,17/08/2005
-0.122826775,0.82437505,lightning,0.1,17/08/2005
0.637375,0.06200505,accident,22,18/08/2005
-0.669029185,0.02437495,intentional,1.56,18/08/2005
0.408739985,-0.557725,lightning,0.01,19/08/2005
0.45859001,0.07253505,intentional,1.05,19/08/2005
-0.372626955,0.02437495,accident,1.5,19/08/2005
-0.06503192,0.52437505,accident,0.12,20/08/2005
0.0663699,0.40258005,accident,1.3,20/08/2005
-0.70443824,0.17437495,accident,0.5,21/08/2005
0.55563512,0.44611,lightning,0.05,22/08/2005
-0.51123427,0.274375,accident,0.6,22/08/2005
-0.705037865,0.17437495,accident,0.5,22/08/2005
0.62637368,-0.575625,accident,0.2,24/08/2005
0.626573555,-0.575625,accident,0.95,24/08/2005
0.297035045,0.45724005,accident,0.08,24/08/2005
0.100244915,0.4264649,other,0.2,24/08/2005
0.00286002,0.3727651,other,0.3,24/08/2005
-0.66483201,0.2243751,accident,0.1,24/08/2005
-0.32002845,0.2243751,accident,0.05,24/08/2005
-0.511034395,0.274375,accident,0.01,24/08/2005
-0.70483799,0.17437495,accident,2,24/08/2005
-0.704638115,0.17437495,other,0.5,24/08/2005
-0.064832045,0.52437505,intentional,0.6,26/08/2005
0.27597402,0.7743749,accident,0.02,26/08/2005
-0.319828575,0.2243751,accident,0.8,26/08/2005
0.508470015,-0.73209995,accident,0.98,27/08/2005
-0.124026025,-0.575625,intentional,0.5,27/08/2005
0.29765006,0.43899005,accident,0.22,27/08/2005
-0.51083452,0.274375,accident,1.5,27/08/2005
-0.71802974,0.2243751,accident,8,27/08/2005
-0.01543154,-0.12562505,accident,1,29/08/2005
-0.92510524,0.12437505,accident,6.5,29/08/2005
-0.624225005,-0.29443005,intentional,0.05,30/08/2005
-0.01982859,0.62437495,intentional,0.01,30/08/2005
-0.3196287,0.2243751,accident,0.05,30/08/2005
-0.67522531,0.32437495,intentional,1.5,30/08/2005
-0.424625635,0.274375,accident,0.6,30/08/2005
-0.82478558,0.2243751,intentional,2,30/08/2005
-0.473826065,-0.575625,accident,0.01,31/08/2005
0.56067497,0.13407495,accident,0.01,31/08/2005
0.18156506,-0.06815495,intentional,1.6,31/08/2005
0.432149945,0.69792015,accident,0.12,31/08/2005
-0.52122782,-0.67562505,accident,0.12,01/09/2005
-0.770228295,0.12437505,accident,0.5,01/09/2005
-0.66683056,0.274375,accident,2,01/09/2005
-0.403439085,-0.52562505,intentional,2,02/09/2005
0.37837258,-0.575625,accident,0.3,03/09/2005
0.378572455,-0.575625,accident,3.54,03/09/2005
-0.723426365,-0.47562495,accident,0.02,03/09/2005
-0.122826775,-0.17562495,intentional,5,03/09/2005
0.403900015,0.20683505,accident,0.08,03/09/2005
0.402,0.2376,accident,0.06,03/09/2005
0.175174455,0.724375,accident,6,03/09/2005
0.095659985,0.77286505,accident,14.6,03/09/2005
0.338469935,0.67931495,intentional,1.5,03/09/2005
0.514359935,0.77998,intentional,9.4,03/09/2005
0.18057108,0.47437495,accident,1,03/09/2005
-0.518629445,-0.0756251,accident,4.7,03/09/2005
-0.269628765,-0.12562505,intentional,0.94,03/09/2005
0.312310095,0.354325,intentional,4.7,04/09/2005
0.526173945,-0.0756251,accident,0.01,04/09/2005
-0.66483201,0.274375,accident,2,04/09/2005
0.917674905,-0.40219005,lightning,0.15,05/09/2005
0.654074955,0.2531451,lightning,0.01,05/09/2005
0.74732004,0.04022505,lightning,0.02,05/09/2005
-0.56003475,0.2243751,intentional,6,05/09/2005
-0.37282683,0.0743751,accident,0.5,05/09/2005
0.633768855,-0.62562495,accident,0.04,06/09/2005
0.276773515,-0.12562505,accident,6.25,06/09/2005
-0.66443226,0.274375,intentional,0.2,06/09/2005
0.400744985,-0.5198451,lightning,0.01,07/09/2005
0.421009915,-0.526705,lightning,0.01,07/09/2005
0.456570075,-0.5150049,lightning,0.01,07/09/2005
-0.402239835,-0.52562505,intentional,4,07/09/2005
0.66620497,0.00139995,lightning,0.2,07/09/2005
0.704669915,-0.043495,lightning,0.09,07/09/2005
0.69628516,0.2729799,lightning,0.01,07/09/2005
0.09664497,0.75529505,accident,2.7,07/09/2005
-0.705837365,0.17437495,intentional,0.5,07/09/2005
0.524574945,-0.2256251,accident,0.01,08/09/2005
0.02697334,-0.575625,accident,0.09,08/09/2005
0.074170025,0.07397495,intentional,0.1,08/09/2005
0.169040095,0.20764995,accident,0.05,08/09/2005
0.37088506,0.7465849,other,0.2,08/09/2005
0.02361504,0.50621505,intentional,10,08/09/2005
-0.663832635,0.274375,accident,0.75,08/09/2005
-0.72002849,0.0743751,intentional,0.2,08/09/2005
0.20102489,0.56323995,lightning,7.2,09/09/2005
-0.77442567,0.2243751,accident,1,09/09/2005
-0.717829865,0.2243751,accident,1,09/09/2005
0.87817261,-0.425625,lightning,1.7,13/09/2005
-0.46723019,-0.52562505,intentional,0.3,13/09/2005
-0.124026025,-0.3756251,intentional,0.25,13/09/2005
-0.12382615,-0.3756251,intentional,0.15,13/09/2005
0.029971465,-0.02562495,accident,1,13/09/2005
-0.3148319,-0.275625,intentional,3,14/09/2005
-0.8247456,0.2243751,accident,22.5,14/09/2005
-0.27002852,-0.52562505,intentional,0.99,16/09/2005
0.076373845,0.82437505,lightning,0.06,16/09/2005
0.37558492,-0.63952005,lightning,0.01,17/09/2005
-0.623426305,-0.0756251,lightning,0.01,17/09/2005
0.5751745,0.47437495,other,0.15,17/09/2005
-0.717430115,0.274375,intentional,0.8,17/09/2005
0.387605005,-0.60991495,lightning,0.01,18/09/2005
-0.37442583,-0.0756251,accident,3,18/09/2005
-0.559035375,0.2243751,intentional,0.6,18/09/2005
-0.22302671,0.2243751,accident,4,18/09/2005
0.351320095,-0.61428005,accident,1.2,19/09/2005
0.18256983,0.47437495,intentional,0.3,19/09/2005
-0.704238365,0.17437495,intentional,1.5,19/09/2005
-0.314632025,-0.275625,intentional,0.07,20/09/2005
0.43092991,0.3059201,accident,0.23,20/09/2005
-0.510634645,0.274375,intentional,0.05,20/09/2005
0.127173275,-0.3756251,intentional,0.02,21/09/2005
-0.3252252,-0.67562505,accident,0.2,22/09/2005
-0.169228955,-0.62562495,intentional,0.02,22/09/2005
0.3055799,0.04708495,accident,16,22/09/2005
0.338945035,0.18382005,accident,6,22/09/2005
0.473979985,0.10672505,accident,4.35,22/09/2005
-0.52402607,-0.02562495,accident,3,22/09/2005
0.23409001,-0.2582099,accident,26.7,23/09/2005
-0.307480095,-0.53596,intentional,1.2,23/09/2005
-0.276656175,-0.560915,intentional,0.6,23/09/2005
-0.575025375,-0.47562495,intentional,0.5,23/09/2005
0.375400035,0.04003495,accident,0.07,23/09/2005
0.381624945,-0.60756505,lightning,0.01,24/09/2005
0.37020009,-0.6045549,lightning,0.01,24/09/2005
-0.208309915,-0.61234005,intentional,0.04,24/09/2005
0.66118511,0.166605,lightning,0.01,24/09/2005
0.661320025,0.15374505,lightning,0.01,24/09/2005
-0.42322651,0.0743751,accident,1,24/09/2005
0.404730095,-0.663555,accident,0.01,25/09/2005
0.44779496,-0.55648995,lightning,0.01,25/09/2005
0.57971506,-0.62717495,lightning,0.01,25/09/2005
0.41438006,0.63093505,intentional,0.07,26/09/2005
0.42471,0.63261995,intentional,0.01,26/09/2005
-0.16902908,-0.62562495,intentional,0.07,27/09/2005
-0.26982864,-0.52562505,intentional,2.2,27/09/2005
0.773510065,0.13269005,intentional,0.01,27/09/2005
-0.57202725,-0.12562505,accident,0.04,28/09/2005
0.21132505,0.79367505,accident,1,29/09/2005
-0.62322643,-0.0756251,intentional,0.17,30/09/2005
-0.52362632,-0.425625,accident,0.25,30/09/2005
0.42654505,0.23230495,accident,0.01,30/09/2005
-0.11653991,0.8128151,intentional,2,01/10/2005
-0.666630685,0.274375,accident,2.5,01/10/2005
-0.218029835,-0.12562505,accident,1,02/10/2005
0.35414513,-0.58977995,other,0.28,03/10/2005
0.421745055,-0.42479495,accident,0.12,03/10/2005
-0.270228395,-0.52562505,intentional,7.5,03/10/2005
-0.467829815,-0.52562505,intentional,1,03/10/2005
0.024714755,-0.425625,intentional,1,03/10/2005
0.38623506,0.19659505,accident,0.13,03/10/2005
0.19952003,0.196995,intentional,0.4,03/10/2005
0.630570055,-0.072915,accident,0.05,03/10/2005
0.474574815,0.82437505,intentional,4,03/10/2005
0.02842503,0.69328505,accident,0.32,03/10/2005
-0.00503804,0.52437505,intentional,0.03,03/10/2005
0.07531491,0.7136249,intentional,1.57,03/10/2005
0.029571715,-0.02562495,intentional,1,03/10/2005
-0.71882924,0.2243751,accident,0.1,03/10/2005
-0.82452574,0.02437495,intentional,5,04/10/2005
0.63107994,-0.52603,accident,0.03,05/10/2005
0.37877233,-0.575625,accident,0.03,05/10/2005
-0.01623104,-0.12562505,intentional,0.5,05/10/2005
0.428845015,0.33109495,lightning,0.7,05/10/2005
-0.47242694,0.32437495,intentional,6,05/10/2005
0.530171445,-0.62562495,lightning,0.01,06/10/2005
-0.1242259,-0.2256251,intentional,5,06/10/2005
-0.1186294,-0.47562495,accident,4.02,06/10/2005
-0.42362626,-0.575625,lightning,2,06/10/2005
0.654089945,0.1661801,lightning,0.04,06/10/2005
0.42557426,0.3743751,lightning,0.01,06/10/2005
0.5032199,0.30058505,lightning,0.01,06/10/2005
0.09057996,0.4130099,lightning,44.9,06/10/2005
-0.1178299,0.67437485,lightning,0.01,06/10/2005
0.44794007,0.78135995,lightning,0.02,06/10/2005
-0.42282676,0.2243751,intentional,6,06/10/2005
-0.274225895,0.2243751,accident,0.1,06/10/2005
-0.824825555,0.2243751,accident,1.5,06/10/2005
0.538745085,-0.5581749,lightning,0.01,07/10/2005
0.01662501,0.51105,other,1.25,07/10/2005
-0.02959508,0.5131401,accident,97.2,07/10/2005
0.57717325,0.52437505,lightning,0.04,07/10/2005
0.377373205,-0.82562505,lightning,0.04,08/10/2005
-0.37653491,-0.49716505,intentional,909,08/10/2005
0.716325025,-0.010235,lightning,0.08,08/10/2005
0.10527997,0.20808505,lightning,13.5,08/10/2005
0.182369955,0.47437495,other,0.01,08/10/2005
-0.76962867,0.12437505,intentional,0.01,09/10/2005
-0.82476559,0.2243751,intentional,1.2,09/10/2005
-0.31443215,-0.275625,intentional,0.6,10/10/2005
-0.42482551,-0.17562495,accident,0.5,11/10/2005
0.29371992,-0.7075601,accident,0.03,12/10/2005
-0.47202719,-0.02562495,accident,1.9,15/10/2005
-0.314232275,-0.275625,intentional,1,27/10/2005
0.25791991,0.05032995,accident,0.05,27/10/2005
0.126373775,-0.52562505,accident,2.2,01/11/2005
-0.521027945,-0.67562505,intentional,0.02,02/11/2005
0.726173865,0.17437495,accident,0.01,02/11/2005
0.224375085,0.12437505,accident,2.4,02/11/2005
0.30789006,0.45198495,accident,0.12,02/11/2005
-0.072826845,-0.0756251,intentional,5.25,02/11/2005
0.707884905,-0.25460495,accident,1,03/11/2005
0.52997157,-0.62562495,accident,0.03,03/11/2005
-0.31603115,-0.275625,accident,4,03/11/2005
0.212005025,0.21900005,accident,5,03/11/2005
0.43454005,0.314725,accident,2.02,03/11/2005
0.280330095,0.21675005,accident,0.86,03/11/2005
0.313764985,0.02116,accident,0.25,03/11/2005
0.500155015,0.6631499,intentional,0.03,03/11/2005
0.494725015,0.67231015,intentional,0.2,03/11/2005
0.116945075,0.532185,accident,5,03/11/2005
0.180770955,0.47437495,accident,0.2,03/11/2005
0.07657372,0.67437485,intentional,1.5,03/11/2005
0.43117076,0.67437485,intentional,0.03,03/11/2005
0.49189998,0.6599251,intentional,1,03/11/2005
-0.71842949,0.274375,intentional,1,03/11/2005
-0.47042819,0.274375,intentional,1,03/11/2005
-0.665431635,0.274375,accident,50,03/11/2005
0.643504965,0.01448995,accident,4,04/11/2005
0.0580549,0.5578699,accident,3.75,04/11/2005
0.61684484,-0.2837949,accident,2.3,05/11/2005
-0.016031165,-0.12562505,other,0.7,05/11/2005
-0.51243352,0.274375,intentional,0.01,05/11/2005
-0.723026615,-0.47562495,accident,2,06/11/2005
-0.464232265,-0.32562495,accident,3.56,06/11/2005
0.719024935,0.2316749,lightning,0.01,06/11/2005
0.664899985,0.21052495,lightning,0.53,06/11/2005
0.54056994,0.106535,lightning,0.3,06/11/2005
0.65870506,0.21048995,lightning,6.8,06/11/2005
0.798555,0.08988,lightning,0.25,06/11/2005
0.07617397,0.62437495,accident,0.08,06/11/2005
0.46693999,0.6518999,lightning,2.3,06/11/2005
-0.16663058,0.17437495,intentional,2.23,06/11/2005
-0.52202732,0.17437495,intentional,180,06/11/2005
0.126773525,-0.3756251,accident,1,07/11/2005
-0.425664985,-0.47562495,accident,1.5,07/11/2005
-0.118429525,-0.47562495,accident,1,07/11/2005
0.66468492,0.209125,lightning,0.04,07/11/2005
0.178599915,-0.0455601,accident,1,07/11/2005
0.543089965,0.2473951,lightning,0.03,07/11/2005
0.02977159,-0.02562495,intentional,2.01,07/11/2005
0.56674497,-0.672485,intentional,0.26,08/11/2005
-0.224825585,-0.32562495,accident,3,08/11/2005
-0.21743021,-0.2256251,accident,0.01,08/11/2005
0.213325,-0.01938005,accident,0.06,08/11/2005
-0.02155991,0.5486049,accident,0.01,09/11/2005
-0.68330506,0.06488005,intentional,4,09/11/2005
0.529374945,0.4018751,accident,0.01,11/11/2005
0.340175065,-0.690075,accident,0.01,18/11/2005
0.685245065,-0.6547399,accident,0.01,18/11/2005
0.26902996,-0.61723,accident,0.5,20/11/2005
-0.004519965,0.216195,accident,0.01,20/11/2005
0.27307503,-0.67032995,accident,0.08,02/12/2005
0.550769965,0.0925949,accident,2.16,02/12/2005
0.67637361,0.2243751,accident,0.37,02/12/2005
0.524574945,0.57429505,accident,1.1,02/12/2005
0.22737321,0.574375,accident,0.5,02/12/2005
0.523155035,0.16342,accident,0.05,03/12/2005
0.247455055,0.24153495,accident,1.5,03/12/2005
-0.02062809,0.62437495,intentional,0.1,03/12/2005
-0.051884945,0.50073005,intentional,0.2,03/12/2005
0.175973955,0.62437495,intentional,2.5,03/12/2005
-0.020428215,0.62437495,accident,0.5,03/12/2005
-0.013504945,0.71097995,accident,8.6,03/12/2005
0.02697334,0.424375,accident,2,03/12/2005
-0.670228435,0.02437495,intentional,2,03/12/2005
-0.51842957,-0.0756251,intentional,1.5,03/12/2005
0.79668497,0.10246995,accident,0.1,04/12/2005
0.30341006,0.39298505,accident,0.7,04/12/2005
0.01889999,0.582715,accident,0.6,04/12/2005
0.153654915,0.66225505,accident,0.3,04/12/2005
0.376635065,-0.1785749,accident,0.06,05/12/2005
0.443362935,0.2243751,intentional,0.03,06/12/2005
0.07577422,0.52437505,intentional,0.03,06/12/2005
-0.70603724,0.17437495,accident,0.5,06/12/2005
-0.665031885,0.2243751,accident,1,06/12/2005
-0.46403239,-0.32562495,accident,0.4,07/12/2005
0.1269734,-0.3756251,accident,0.03,07/12/2005
-0.06543167,0.52437505,accident,3,07/12/2005
-0.22462571,-0.32562495,accident,0.03,08/12/2005
-0.54737007,-0.121495,intentional,2.6,08/12/2005
-0.315031775,-0.275625,intentional,4,08/12/2005
0.638630015,0.17651,lightning,0.02,08/12/2005
-0.42482551,0.274375,accident,0.6,08/12/2005
0.591254845,0.305435,accident,0.33,24/12/2005
0.60093499,-0.65514505,accident,0.03,28/12/2005
0.028372465,0.724375,intentional,0.02,03/01/2006
